label,group,solver,oracle,seed,budget,episodes_per_entry,iteration,population,exploitability,entropy0,entropy1,value,empirical_value,oracle_seconds,wall_seconds,evaluation_episodes
self_play_s3,self_play,self_play,q_learning,3,5000,2000,8,9,0.9166666666666667,-0.0,-0.0,0.0,0.017,0.6635433600004035,0.6995850630009954,128000
self_play_s3,self_play,self_play,q_learning,3,5000,2000,9,10,1.25,-0.0,-0.0,0.75,0.7689999999999999,0.632941458001369,0.678934207000566,162000
self_play_s3,self_play,self_play,q_learning,3,5000,2000,10,11,0.6666666666666666,-0.0,-0.0,-0.5,-0.5029999999999999,0.40670924299956823,0.42937256600089313,200000
self_play_s3,self_play,self_play,q_learning,3,5000,2000,11,12,0.5,-0.0,-0.0,0.16666666666666666,0.19749999999999998,0.43371896899952844,0.46041965700169385,242000
self_play_s3,self_play,self_play,q_learning,3,5000,2000,12,13,1.0833333333333335,-0.0,-0.0,-0.33333333333333337,-0.366,0.4007598499993037,0.42921838400070556,288000
self_play_s4,self_play,self_play,q_learning,4,5000,2000,1,2,0.9166666666666665,-0.0,-0.0,0.12500000000000006,0.17049999999999998,0.4991816399997333,0.5102005809985712,2000
self_play_s4,self_play,self_play,q_learning,4,5000,2000,2,3,0.8333333333333333,-0.0,-0.0,-0.16666666666666663,-0.1885,0.46417062699947564,0.4725528449998819,8000
self_play_s4,self_play,self_play,q_learning,4,5000,2000,3,4,0.33333333333333337,-0.0,-0.0,-0.08333333333333331,-0.08449999999999999,0.41556821199992555,0.4243430869992153,18000
self_play_s4,self_play,self_play,q_learning,4,5000,2000,4,5,0.8333333333333333,-0.0,-0.0,0.16666666666666669,0.1685,0.3941891230006149,0.4048772509995615,32000
self_play_s4,self_play,self_play,q_learning,4,5000,2000,5,6,1.0833333333333333,-0.0,-0.0,0.5,0.457,0.4035655970001244,0.4162228029999824,50000
self_play_s4,self_play,self_play,q_learning,4,5000,2000,6,7,0.6666666666666667,-0.0,-0.0,-0.16666666666666663,-0.17099999999999999,0.441918866999913,0.45704492299955746,72000
self_play_s4,self_play,self_play,q_learning,4,5000,2000,7,8,0.4166666666666667,-0.0,-0.0,0.08333333333333331,0.034499999999999996,0.413010440999642,0.42950924500109977,98000
self_play_s4,self_play,self_play,q_learning,4,5000,2000,8,9,0.9166666666666667,-0.0,-0.0,0.0,0.023,0.4069980989988835,0.42576666499917337,128000
self_play_s4,self_play,self_play,q_learning,4,5000,2000,9,10,1.25,-0.0,-0.0,0.75,0.7515000000000001,0.474701040000582,0.49842465100118716,162000
self_play_s4,self_play,self_play,q_learning,4,5000,2000,10,11,0.6666666666666666,-0.0,-0.0,-0.41666666666666674,-0.43100000000000005,0.41959115300051053,0.44314971800122294,200000
self_play_s4,self_play,self_play,q_learning,4,5000,2000,11,12,0.5833333333333334,-0.0,-0.0,0.25,0.20750000000000002,0.42543931900036114,0.4504383940002299,242000
self_play_s4,self_play,self_play,q_learning,4,5000,2000,12,13,1.0833333333333335,-0.0,-0.0,-0.33333333333333337,-0.331,0.4123097699994105,0.4431994989990926,288000
uniform_s0,uniform,uniform,q_learning,0,5000,2000,1,2,0.9166666666666665,-0.0,-0.0,0.12500000000000006,0.1295,0.6182286490002298,0.6384207119990606,2000
uniform_s0,uniform,uniform,q_learning,0,5000,2000,2,3,0.625,0.6931471805599453,0.6931471805599453,0.010416666666666685,0.023999999999999966,0.6850277770008688,0.6966977339998266,8000
uniform_s0,uniform,uniform,q_learning,0,5000,2000,3,4,0.4166666666666667,1.0986122886681096,1.0986122886681096,-0.041666666666666644,-0.03994444444444445,0.6123699700001453,0.6267580679996172,18000
uniform_s0,uniform,uniform,q_learning,0,5000,2000,4,5,0.3541666666666667,1.3862943611198906,1.3862943611198906,-0.07031250000000001,-0.06909375000000001,0.6293838860001415,0.6461807529994985,32000
uniform_s0,uniform,uniform,q_learning,0,5000,2000,5,6,0.25000000000000006,1.6094379124341005,1.6094379124341005,-0.07500000000000001,-0.07476,0.6680903119995492,0.6898582539997733,50000
uniform_s0,uniform,uniform,q_learning,0,5000,2000,6,7,0.2222222222222222,1.7917594692280547,1.7917594692280547,-0.0636574074074074,-0.06688888888888889,0.7230586259993288,0.7530442509996647,72000
uniform_s0,uniform,uniform,q_learning,0,5000,2000,7,8,0.21428571428571422,1.945910149055313,1.945910149055313,-0.05697278911564626,-0.06014285714285714,0.43588844199985033,0.4578013199989073,98000
uniform_s0,uniform,uniform,q_learning,0,5000,2000,8,9,0.20833333333333331,2.0794415416798357,2.0794415416798357,-0.05403645833333335,-0.056734375,0.4149601139997685,0.433297538998886,128000
uniform_s0,uniform,uniform,q_learning,0,5000,2000,9,10,0.18518518518518517,2.1972245773362196,2.1972245773362196,-0.04681069958847737,-0.05112345679012345,0.446364810999512,0.4678600290008035,162000
uniform_s0,uniform,uniform,q_learning,0,5000,2000,10,11,0.16666666666666666,2.3025850929940455,2.3025850929940455,-0.04125000000000002,-0.046200000000000005,0.4173598209999909,0.4549509600001329,200000
uniform_s0,uniform,uniform,q_learning,0,5000,2000,11,12,0.1590909090909091,2.3978952727983707,2.3978952727983707,-0.03684573002754822,-0.04241735537190083,0.4332603109996853,0.4613216340003419,242000
uniform_s0,uniform,uniform,q_learning,0,5000,2000,12,13,0.14583333333333334,2.484906649788001,2.484906649788001,-0.035011574074074084,-0.03911805555555555,0.4525861319998512,0.4796463099992252,288000
uniform_s1,uniform,uniform,q_learning,1,5000,2000,1,2,0.9166666666666665,-0.0,-0.0,0.12500000000000006,0.1465,0.42558128600103373,0.434088158999657,2000
uniform_s1,uniform,uniform,q_learning,1,5000,2000,2,3,0.625,0.6931471805599453,0.6931471805599453,-0.031249999999999972,-0.017625000000000002,0.4904220570006146,0.4972197770002822,8000
uniform_s1,uniform,uniform,q_learning,1,5000,2000,3,4,0.5277777777777778,1.0986122886681096,1.0986122886681096,-0.004629629629629595,-0.017055555555555574,0.45635207800114586,0.46619837200159964,18000
uniform_s1,uniform,uniform,q_learning,1,5000,2000,4,5,0.3958333333333333,1.3862943611198906,1.3862943611198906,-0.007812499999999986,-0.015562499999999993,0.4573706850005692,0.46932382700106245,32000
uniform_s1,uniform,uniform,q_learning,1,5000,2000,5,6,0.3166666666666667,1.6094379124341005,1.6094379124341005,-0.021666666666666674,-0.027300000000000005,0.4563576460004697,0.46911329199974716,50000
uniform_s1,uniform,uniform,q_learning,1,5000,2000,6,7,0.29166666666666663,1.7917594692280547,1.7917594692280547,-0.035879629629629636,-0.036361111111111115,0.45343695399969874,0.46833015799893474,72000
uniform_s1,uniform,uniform,q_learning,1,5000,2000,7,8,0.24999999999999994,1.945910149055313,1.945910149055313,-0.04166666666666667,-0.04081632653061223,0.4303840869997657,0.4469812089992047,98000
uniform_s1,uniform,uniform,q_learning,1,5000,2000,8,9,0.19791666666666669,2.0794415416798357,2.0794415416798357,-0.04361979166666667,-0.03985156249999999,0.41399315699891304,0.4319623760002287,128000
uniform_s1,uniform,uniform,q_learning,1,5000,2000,9,10,0.17592592592592593,2.1972245773362196,2.1972245773362196,-0.0396090534979424,-0.03600617283950616,0.4426728460002778,0.46353913999882934,162000
uniform_s1,uniform,uniform,q_learning,1,5000,2000,10,11,0.15833333333333335,2.3025850929940455,2.3025850929940455,-0.034583333333333355,-0.033035,0.41059957499965094,0.43347701799939387,200000
uniform_s1,uniform,uniform,q_learning,1,5000,2000,11,12,0.1590909090909091,2.3978952727983707,2.3978952727983707,-0.03477961432506888,-0.03435537190082645,0.4190085190002719,0.4451537409986486,242000
uniform_s1,uniform,uniform,q_learning,1,5000,2000,12,13,0.14583333333333334,2.484906649788001,2.484906649788001,-0.03211805555555556,-0.031055555555555545,0.5038599649997195,0.5385130159993423,288000
uniform_s2,uniform,uniform,q_learning,2,5000,2000,1,2,0.9166666666666665,-0.0,-0.0,0.12500000000000006,0.14650000000000002,0.7038886379996256,0.7208297689994652,2000
uniform_s2,uniform,uniform,q_learning,2,5000,2000,2,3,0.625,0.6931471805599453,0.6931471805599453,0.010416666666666685,0.016125000000000028,0.76878570900044,0.7804380980014685,8000
uniform_s2,uniform,uniform,q_learning,2,5000,2000,3,4,0.4166666666666667,1.0986122886681096,1.0986122886681096,-0.041666666666666644,-0.0328333333333333,0.525381961999301,0.5422944759993698,18000
uniform_s2,uniform,uniform,q_learning,2,5000,2000,4,5,0.3125,1.3862943611198906,1.3862943611198906,-0.05989583333333334,-0.06112499999999998,0.4562125920001563,0.4665276050000102,32000
uniform_s2,uniform,uniform,q_learning,2,5000,2000,5,6,0.25,1.6094379124341005,1.6094379124341005,-0.06166666666666668,-0.0701,0.4221809270002268,0.4345445420003671,50000
uniform_s2,uniform,uniform,q_learning,2,5000,2000,6,7,0.20833333333333331,1.7917594692280547,1.7917594692280547,-0.05439814814814814,-0.05823611111111109,0.4203284759987582,0.4343644009986747,72000
