label,group,solver,oracle,seed,budget,iterations,initial,episodes_per_entry,final_exploitability,final_value,value_error,population,support,entropy,cycles,cyclic_fraction,dominated,diversity_mean,diversity_weighted,effective_policies,population_exploitability,value_upper,value_lower,unique_policies,unique_fraction,effective_diversity,dpp_cardinality,kuhn_alpha,kuhn_beta,kuhn_gamma,kuhn_residual0,kuhn_xi,kuhn_eta,kuhn_residual1,exploitability_rises,largest_rise,total_eval_episodes,total_oracle_episodes,wall_seconds,vs_population_mean,vs_population_worst,vs_population_spread,vs_baselines_mean,vs_baselines_worst,vs_baselines_spread,vs_unseen_mean,vs_unseen_worst,vs_unseen_spread,vs_nash_mean,vs_nash_worst,vs_nash_spread,vs_perturbed_mean,vs_perturbed_worst,vs_perturbed_spread,vs_early_mean,vs_early_worst,vs_early_spread,vs_final_selfplay_mean,vs_final_selfplay_worst,vs_final_selfplay_spread
fictitious_play_s0,fictitious_play,fictitious_play,q_learning,0,5000,12,random,2000,0.0221555888722305,-0.05561388263056545,5.832707500989798e-05,13,9,1.538999786711119,18,0.06293706293706294,0,0.22003021270843812,0.21793509321812798,4.659927018324311,6.938893903907228e-18,-0.05555555555555556,-0.055555555555555566,7,0.5384615384615384,0.05369438594046305,1.9872749377437606,0.12818590704647675,0.41372843210802696,0.33008495752123934,0.047790808271783114,0.3505747126436781,0.3353323338330835,0.019240379810094965,5,0.04222888555722137,338000,120000,7.586181727998337,-0.020010827919373662,-0.06246876561719143,0.04900595399079235,0.04597007052029541,-0.04768449108778946,0.06625188475195005,0.0977419625866354,0.054582981526775626,0.027686744678239852,-0.055638847243045124,-0.055638847243045124,0.0,-0.014251554778166454,-0.04103156754955853,0.02410078189389013,0.022598075962018987,-0.05222388805597203,0.05150862643486707,0.04033399966683324,0.04033399966683324,0.0
fictitious_play_s1,fictitious_play,fictitious_play,q_learning,1,5000,12,random,2000,0.02465433949691819,-0.05585281030982094,0.00029725475426539,13,7,1.242939250978958,15,0.05244755244755245,0,0.19878899825722754,0.2533817239870497,3.4657853215187897,-1.3877787807814457e-17,-0.05555555555555558,-0.055555555555555566,8,0.6153846153846154,0.08168278637626049,1.6553938108647621,0.1686656671664168,0.44573643410852704,0.4630184907546227,0.056262566391223096,0.3500749625187406,0.33808095952023987,0.02148925537231383,6,0.031151091121106124,338000,120000,5.713578523000251,-0.030516792885608494,-0.06721639180409796,0.04306274552214804,0.04952384918651786,-0.046268532400466446,0.06786287959211082,0.10580246259230652,0.06469842308433571,0.030237502555753835,-0.05563884724304514,-0.05563884724304514,0.0,-0.010829654617135859,-0.039823838080959496,0.0260934338537556,0.013743128435782107,-0.046268532400466446,0.05564551960750183,0.04079210394802597,0.04079210394802597,0.0
fictitious_play_s2,fictitious_play,fictitious_play,q_learning,2,5000,12,random,2000,0.01915708812260534,-0.05510682731264721,0.0004487282429083417,13,9,1.4066848572572692,48,0.16783216783216784,0,0.2479364644025452,0.2509507385581693,4.082399210013401,6.938893903907228e-18,-0.05555555555555558,-0.05555555555555559,10,0.7692307692307693,0.05340395769131927,2.0808074784012436,0.14367816091954022,0.4977494373593398,0.5119940029985007,0.03323507038678711,0.3690654672663668,0.37206396801599195,0.07446276861569212,2,0.043811427619523585,338000,120000,7.33455576799679,-0.026864772741834225,-0.06221889055472265,0.050541758849472936,0.055298739519129315,-0.059095452273863085,0.08101287448800538,0.1080023827332503,0.06600030770267576,0.031593937017550415,-0.05563884724304512,-0.05563884724304512,0.0,-0.009555291798545156,-0.03937406296851573,0.026835524928464125,0.040469348659003826,-0.004143761452607031,0.04085484467368243,0.017637014825920363,0.017637014825920363,0.0
fictitious_play_s3,fictitious_play,fictitious_play,q_learning,3,5000,12,random,2000,0.04293686490088289,-0.05638871177438102,0.0008331562188254663,13,9,1.5029311337091484,20,0.06993006993006994,0,0.24035546928773163,0.24173459659875404,4.49484477138648,4.163336342344337e-17,-0.05555555555555554,-0.05555555555555558,9,0.6923076923076923,0.04446702186138316,1.9989532166866377,0.15367316341829088,0.4702127659574468,0.36706646676661675,0.04584161819799319,0.41904047976011993,0.4265367316341829,0.17891054472763618,4,0.09278693986340168,338000,120000,6.124435638999785,-0.03170850472199798,-0.06859070464767618,0.04808249114304082,0.05235576656116386,-0.052931867399633535,0.07445152621009352,0.1109653803947907,0.061780214723473725,0.0324525707823885,-0.05569437503470485,-0.05569437503470485,0.0,-0.010350264682473563,-0.03969057138097616,0.026404928872769056,0.022259703481592535,-0.030026653339996667,0.056186739387106506,0.038626520073296686,0.038626520073296686,0.0
fictitious_play_s4,fictitious_play,fictitious_play,q_learning,4,5000,12,random,2000,0.03223388305847072,-0.055650533470562744,9.49779150071911e-05,13,9,1.4367017281068453,6,0.02097902097902098,0,0.18533575820982423,0.17152090595192337,4.206797747019874,-6.938893903907228e-18,-0.05555555555555557,-0.055555555555555566,7,0.5384615384615384,0.018073265965717792,1.7713684915246775,0.06021989005497251,0.37471867966991745,0.13418290854572712,0.018834543718388393,0.41054472763618194,0.3363318340829586,0.08020989505247389,4,0.037064800932866904,338000,120000,6.333922638994409,-0.03200002562821155,-0.06188572380476427,0.047499585086537524,0.041638902770836796,-0.052515408962185595,0.06786356962946759,0.08566609689991074,0.03523514167806502,0.02634290490651594,-0.05563884724304512,-0.05563884724304512,0.0,-0.01930180742961851,-0.04281400966183574,0.021159902449674882,0.017376728302515406,-0.05638847243045146,0.060964427530875914,0.034836748292520404,0.034836748292520404,0.0
nash_s0,nash,nash,q_learning,0,5000,12,random,2000,0.02287644820522019,-0.05609489855585138,0.0005393430002958305,13,4,1.0159711410069936,10,0.03496503496503497,0,0.21716712081218426,0.199885467951515,2.7620444299442948,-6.938893903907228e-18,-0.05555555555555557,-0.055555555555555566,9,0.6923076923076923,0.012823912337066895,1.9237950041958696,0.036109551148827135,0.3322399867568817,0.07986918041403332,0.03720289772527871,0.3647597802237153,0.3552231782454929,0.05331629180254155,1,0.002553213284669155,338000,120000,6.664331001999017,-0.031244499944659002,-0.0679565214639818,0.046071168583059506,0.03691555408409797,-0.04935507260134244,0.06287625104728027,0.07586034612951581,0.02765165486832756,0.02442479705174334,-0.055555555555555525,-0.055555555555555525,0.0,-0.022420531080378548,-0.043860841034904834,0.019295294530383405,0.021083752427154233,-0.03604354253233689,0.05310476586275299,0.0363498834846949,0.0363498834846949,0.0
nash_s1,nash,nash,q_learning,1,5000,12,random,2000,0.04662660625267271,-0.05466620541737629,0.0008893501381792637,13,5,1.2535952449041736,14,0.04895104895104895,0,0.2013859405556369,0.20249420590518546,3.50291417996422,1.3877787807814457e-17,-0.05555555555555558,-0.055555555555555594,9,0.6923076923076923,0.02100151444640248,1.778445226735363,0.1173732275426882,0.3509525330299633,0.17208561002498368,0.09975402784605816,0.30228529842634505,0.3242555773283616,0.04012579091196,3,0.019780029619148647,338000,120000,5.619419980999737,-0.009685260242873358,-0.06893556301505936,0.04900190344088669,0.03899472589221815,-0.03892988424787921,0.05510107747949529,0.09095217155214302,0.03760310848129698,0.029529144929166303,-0.05555555555555554,-0.05555555555555554,0.0,-0.01769943167666181,-0.042194570657122454,0.022044500391697183,0.019416310890685375,-0.06893556301505936,0.05506876777121589,0.059406288469044215,0.059406288469044215,0.0
nash_s2,nash,nash,q_learning,2,5000,12,random,2000,0.03478360221241807,-0.05531694437892868,0.00023861117662687253,13,5,1.1699132087719035,12,0.04195804195804196,0,0.21597951577991628,0.22891725957967815,3.221713009965313,0.0,-0.05555555555555556,-0.05555555555555556,9,0.6923076923076923,0.03274126285680226,1.8352251446407815,0.16034976290298802,0.47445211980620244,0.42846828568937567,0.019230976430118868,0.37197612601829105,0.3023486416518816,0.06962748436640948,1,0.010795109479976556,338000,120000,7.136770497001635,-0.024066968724252437,-0.061113893320467155,0.04784140933357049,0.05271690220068916,-0.05235039281720241,0.07429515283570395,0.11029798049263087,0.06697667171413466,0.03172145686548071,-0.05555555555555553,-0.05555555555555553,0.0,-0.00983805924243636,-0.039419968621513465,0.026622360192134435,0.03414362248302931,-0.02157621666995026,0.04600977458812737,0.03536469076776328,0.03536469076776328,0.0
nash_s3,nash,nash,q_learning,3,5000,12,random,2000,0.0371220682796153,-0.055928863890612135,0.00037330833505658245,13,4,1.3786259082966177,24,0.08391608391608392,0,0.2247227381707689,0.2396403004707056,3.969443498989998,6.938893903907228e-18,-0.055555555555555566,-0.05555555555555557,9,0.6923076923076923,0.08016404650071839,2.078268651374994,0.21102542457897147,0.4949225748955595,0.5552390340331339,0.049436183016745266,0.3779015452571539,0.32175879340114655,0.05614275185600737,3,0.015613243008594097,338000,120000,5.408329562998915,-0.023083639558406255,-0.07203428322780395,0.05123388120963581,0.05499139721061772,-0.04731619171943137,0.07295056233736556,0.11857790163824007,0.0731424259572457,0.035182361500863686,-0.05555555555555554,-0.05555555555555554,0.0,-0.006478381506295278,-0.038234200008757796,0.028578778588462417,0.03648216863410543,-0.019045517095431473,0.052277861394420276,0.042503578255883676,0.042503578255883676,0.0
nash_s4,nash,nash,q_learning,4,5000,12,random,2000,0.01612709365717059,-0.05573880153617067,0.00018324598061511543,13,4,1.025131144519519,31,0.10839160839160839,0,0.23059696747895742,0.26734281911847674,2.7874609968293953,-6.938893903907228e-18,-0.05555555555555558,-0.05555555555555557,9,0.6923076923076923,0.06636952086953256,1.9853058507241403,0.13949857270869562,0.45972586077824096,0.4055696600279426,0.013106045263787974,0.36860856904105715,0.34636817512085244,0.048310077495242965,2,0.03518524441895762,338000,120000,13.873508953003693,-0.02749385331321442,-0.05776989429379421,0.04744376175240267,0.051080651197582316,-0.05337121467825758,0.0739118810751068,0.10471777642791677,0.06382450121933665,0.029653652454201915,-0.05555555555555553,-0.05555555555555553,0.0,-0.011518105455709464,-0.040012926108551033,0.025644030252042045,0.0340067210740797,-0.017215069296428177,0.0429521096918481,0.031039290163254445,0.031039290163254445,0.0
replicator_s0,replicator,replicator,q_learning,0,5000,12,random,2000,0.041906338513985654,-0.05539389807632729,0.0001616574792282638,13,10,1.6448390517791371,48,0.16783216783216784,0,0.23395253206110056,0.22139436816853972,5.180150604953173,1.3877787807814457e-17,-0.05555555555555557,-0.05555555555555559,8,0.6153846153846154,0.07287504570117924,2.1386244672127814,0.1505653786433672,0.4864943600000103,0.46671397999466097,0.007416248019729815,0.21358681694282325,0.335451792405268,0.12186497546244476,5,0.023444490701517662,338000,120000,9.484177192005518,-0.02437276257883913,-0.057193312074032644,0.048577935069700505,0.05405496602339314,-0.05598819178146436,0.07784827764684171,0.10903248316294242,0.06801157065321416,0.03129383581117666,-0.05555557387540045,-0.05555557387540045,0.0,-0.009731427828891194,-0.03938234585898542,0.02668446480952774,0.03730522963922784,-0.012944034472781927,0.04335451678495778,0.026093736985752868,0.026093736985752868,0.0
replicator_s1,replicator,replicator,q_learning,1,5000,12,random,2000,0.0920104073171768,-0.05473066372832312,0.0008248918272324296,13,11,0.9215361463458006,18,0.06293706293706294,0,0.21143135361074145,0.12868041217187617,2.5131479833247194,0.0,-0.055555555555555566,-0.055555555555555566,7,0.5384615384615384,0.02788076406878934,1.8005085955054851,0.03669341963802917,0.915184911520817,0.7557778789085183,0.5451581585494546,0.3346474992148984,0.33892340093165485,0.006904233479886612,4,0.16159140508436387,338000,120000,9.317512681993321,0.01326566817849033,-0.1464152486486086,0.139630762347457,0.10168721239798846,-0.1464152486486086,0.18378876850597772,0.14901870784562626,0.04662187266743043,0.07479943385425573,-0.055555555561360506,-0.055555555561360506,0.0,0.005134995268877375,-0.03413536115068834,0.03534151768494782,0.09538197431425906,-0.1464152486486086,0.1405681179079415,-0.11689005028869384,-0.11689005028869384,0.0
replicator_s2,replicator,replicator,q_learning,2,5000,12,random,2000,0.16282033631742637,-0.04750555410396645,0.0080500014515891,13,10,1.7332067477537938,22,0.07692307692307693,0,0.23354158847226453,0.1528018783047982,5.658749795029902,0.0,-0.05555555555555558,-0.05555555555555558,8,0.6153846153846154,0.028707173707449973,1.9860199157744283,0.08893862607587898,0.23143927214066348,0.7685606830040334,0.5253292237861464,0.313815685243776,0.3878100025878752,0.07399431734409917,5,0.17990575973510936,338000,120000,7.572780653003065,-0.026437919781031827,-0.20279056430041692,0.10856858448073094,0.025715507968733623,-0.02375013792747713,0.035060220778872636,0.04277679801839279,0.0004666987293764195,0.03805997441762106,-0.055555568675323894,-0.055555568675323894,0.0,-0.024685848190007947,-0.04466037320991825,0.01797615539052954,0.0390767902311254,-0.08059321067169317,0.07140098097237951,0.017771187380104622,0.017771187380104622,0.0
replicator_s3,replicator,replicator,q_learning,3,5000,12,random,2000,0.13454990276850803,-0.049155303308282085,0.006400252247273468,13,10,1.7864378235838623,56,0.1958041958041958,0,0.24831386424372573,0.2232530089582576,5.968118691289903,6.938893903907228e-18,-0.05555555555555557,-0.05555555555555558,8,0.6153846153846154,0.07953556726828608,2.1823418450146366,0.23691511671756307,0.4228065875112757,0.38708553056960165,0.1474418625396207,0.3874844180083344,0.20180345474260272,0.18568096326573166,4,0.0629048761590342,338000,120000,8.09729988199797,-0.026886689774606266,-0.10470283284170666,0.05418446109212652,0.04697855729782469,-0.030981950037688704,0.05850433759843483,0.11765014834046424,0.06151724713073954,0.03948459097338394,-0.05555557763902799,-0.05555557763902799,0.0,-0.008661276114844291,-0.039004647689316094,0.02730764120556453,0.022811088282107275,-0.04969138501407902,0.058327953670747584,0.07932313430065853,0.07932313430065853,0.0
replicator_s4,replicator,replicator,q_learning,4,5000,12,random,2000,0.042119947237293204,-0.052629689533386356,0.0029258660221691962,13,11,1.4090124216238404,32,0.11188811188811189,0,0.23272182300951655,0.23539819443675325,4.0918976619671055,1.3877787807814457e-17,-0.05555555555555558,-0.055555555555555594,8,0.6153846153846154,0.05365694680514553,1.9261042744612675,0.11331493805655533,0.531796507140865,0.46048627639270995,0.08514823575097634,0.41711637459791445,0.38518161323255357,0.1356313211638014,3,0.09097924395242152,338000,120000,9.378691686999446,-0.025236525977609923,-0.06974694649777302,0.05261475356482476,0.05908852604546403,-0.06974694649777302,0.0920309316617347,0.10986584677761502,0.06977130514643372,0.033382177820615595,-0.055555568596220586,-0.055555568596220586,0.0,-0.009351211863015898,-0.039248148572736584,0.02690587032527993,0.04298131991426416,-0.005340337601330363,0.045236296158058846,0.003541323666632297,0.003541323666632297,0.0
projected_replicator_s0,projected_replicator,projected_replicator,q_learning,0,5000,12,random,2000,0.14263311566834624,-0.06922070183205421,0.01366514627649866,13,13,1.6230892170153324,64,0.22377622377622378,0,0.2524172631154131,0.21548351054726367,5.068724545479341,0.0,-0.055555555555555566,-0.055555555555555566,7,0.5384615384615384,0.046206309799790735,1.998624888379076,0.09559617923806513,0.34090035515911343,0.6776458378027334,0.3486006908046437,0.4680721764761362,0.34455192880974683,0.1459574386192164,6,0.041754719140938784,338000,120000,10.83739777300616,-0.05934068086553206,-0.15071162094553167,0.07913836730430208,0.03797495353670605,-0.042472041457689264,0.056958022080613145,0.06761472318956877,0.025082421955528685,0.031062607203574948,-0.05683760683760682,-0.05683760683760682,0.0,-0.019580533148977036,-0.04368805141809043,0.021695659549032822,0.02171863398960225,-0.033125095179948855,0.03811895502524394,0.010533439945188992,0.010533439945188992,0.0
projected_replicator_s1,projected_replicator,projected_replicator,q_learning,1,5000,12,random,2000,0.07830429892520854,-0.06009901839468343,0.004543462839127876,13,13,1.8035903395937674,30,0.1048951048951049,0,0.22564420631447524,0.16699261218022032,6.071406791545516,1.3877787807814457e-17,-0.055555555555555566,-0.05555555555555558,7,0.5384615384615384,0.0238390557297346,2.0037257650324847,0.03951643354376367,0.5568748996309961,0.16995895844080172,0.18402513275389912,0.2453423643106554,0.432269843388764,0.1869274790781086,3,0.025973944518474235,338000,120000,10.828729807004493,-0.02164142028457862,-0.08739908748960737,0.07610065105398144,0.061695234703062395,-0.08739908748960737,0.10930540153442557,0.11229686192728086,0.05009641828728039,0.03889189823150261,-0.05683760683760683,-0.05683760683760683,0.0,-0.012147623866617612,-0.04106467167137534,0.026024015302268767,0.05326586130894236,-0.08739908748960737,0.08636714498588159,-0.006106302563476826,-0.006106302563476826,0.0
projected_replicator_s2,projected_replicator,projected_replicator,q_learning,2,5000,12,random,2000,0.11553719480606853,-0.056309775902222546,0.0007542203466669936,13,13,2.1188105362880822,6,0.02097902097902098,0,0.17258137269483753,0.10113566480977416,8.321233793177372,-6.938893903907228e-18,-0.055555555555555566,-0.05555555555555556,5,0.38461538461538464,0.00328277262631518,1.6576340693851017,0.011882382859061841,0.2191351950968671,0.06150821457559103,0.14332123176113173,0.34797909635756386,0.21401038790996887,0.13396870844759498,5,0.03153745268513704,338000,120000,9.933584851998603,-0.04784738534037309,-0.10206217715468555,0.051618230427294985,0.02465054678882485,-0.03640907062231799,0.044754956988850715,0.05477873259423765,0.018829139825914575,0.020360025783771756,-0.05685671357764017,-0.05685671357764017,0.0,-0.029202130311678096,-0.04709627242494767,0.016103906295029224,0.008482789709462401,-0.032098892955917065,0.041005576893592896,0.04709874395155472,0.04709874395155472,0.0
projected_replicator_s3,projected_replicator,projected_replicator,q_learning,3,5000,12,random,2000,0.10987249671602894,-0.055295163065544196,0.00026039249001135606,13,13,1.597605401349365,28,0.0979020979020979,0,0.2600233725036525,0.20952856942464532,4.9411860889052726,-1.3877787807814457e-17,-0.055555555555555566,-0.05555555555555555,9,0.6923076923076923,0.05163333612083533,1.9050192539446027,0.06562976916170955,0.4876036519023321,0.8010087711915493,0.3141057597303245,0.438231570806608,0.39727547477638236,0.16884037891632375,4,0.08106453730487147,338000,120000,9.943484683000861,-0.01980505067069309,-0.12789787054972374,0.07256729756420388,0.05495253471585241,-0.07229178926477578,0.0918816255408645,0.08361601170893392,0.019951577405787714,0.04427841907726294,-0.057264957264957256,-0.057264957264957256,0.0,-0.013904785498311608,-0.04196136722967055,0.02524963534438355,0.039308094845300484,0.004671860254036889,0.034007067317219225,-0.035135077906977515,-0.035135077906977515,0.0
projected_replicator_s4,projected_replicator,projected_replicator,q_learning,4,5000,12,random,2000,0.10724886705482078,-0.0577453851900498,0.002189829634494246,13,13,2.109527051343899,48,0.16783216783216784,0,0.2503984346720321,0.19220162767431798,8.24434121233557,0.0,-0.055555555555555566,-0.055555555555555566,8,0.6153846153846154,0.048726849295694194,2.0006006161230974,0.11495971945010378,0.34882159292173104,0.5334739642099574,0.22520133043480342,0.3375249982658669,0.26118364024495627,0.07634135802091063,2,0.027382677319992194,338000,120000,9.39991586099859,-0.046668276016082685,-0.12084517493483046,0.05775759086843026,0.0388464520281378,-0.04055104455173133,0.056145003112227476,0.07806920469092973,0.038049879396038905,0.024686607679893495,-0.056838265465006234,-0.056838265465006234,0.0,-0.018295948990874885,-0.04323509494472457,0.022444086281232192,0.01200396666140734,-0.012940419275266953,0.03882322557363075,0.029312608526851906,0.029312608526851906,0.0
